tra_id,amount_eur
20741,250.00
14175,2.97
100674,38.12
190806,5.70
238414,17.99
267108,704.97
143648,8.00
280612,126.83
200106,134.58
122001,55.60
164176,53.22
203957,2.69
134254,10.00
111833,135.00
165824,0.00
226349,7.99
284831,24.95
235186,280.00
125003,86.00
222990,44.00
157335,4.99
33441,42.45
174090,40.78
33376,3.63
30345,108.00
141138,45.00
284005,10.00
68293,314.96
280459,0.76
144144,7.90
49922,29.99
41847,15.00
60749,19.60
58301,24.99
97745,158.00
60659,14.90
74751,0.89
110209,1.54
199699,40.00
71549,126.47
133894,60.62
178609,61.13
222700,129.00
120859,0.89
274480,29.56
59211,178.15
108825,4.49
76567,15.99
194842,250.00
248253,7.76
48751,0.76
229341,1.00
26743,61.18
51631,500.18
38597,627.53
117603,60.95
264210,497.41
200267,10.67
213352,87.80
97479,202.94
69393,235.75
76654,6.30
108431,10.00
194812,54.89
258324,29.10
147001,384.62
229877,1.50
142807,1.79
38450,5.00
280672,15.99
75955,9.99
73749,85.25
26787,40.08
153275,19.71
26984,77.00
198464,14.94
263954,57.90
259741,139.00
72162,7.98
71067,1.29
36627,45.00
61094,1.29
17383,500.00
190800,89.90
208142,24.95
64964,64.99
219744,1.00
167101,9.99
110151,11.50
10923,35.40
275226,58.43
213879,19.95
249757,3.66
52646,2.69
134884,0.01
133780,38.00
36614,10.75
50009,1.00
100293,1.98
188930,25.25
229375,49.00
86542,18.24
92874,32.00
136589,27.90
23983,9.99
257957,172.76
233473,492.00
220763,50.00
37420,380.00
221082,6.57
125585,268.94
164517,215.00
179887,44.99
201907,1.00
170345,49.10
76836,16.45
133090,124.37
40187,1.00
62504,17.31
129128,12.00
188344,100.00
268078,0.99
144142,181.10
254744,5.00
228667,0.79
14191,257.24
216362,2.97
99714,32.20
95811,185.38
222109,37.50
26253,312.06
855,3.79
265632,33.99
50377,0.76
32679,15.00
213892,90.15
190626,49.99
30879,1.00
38251,66.00
16170,89.99
266364,97.95
77592,258.99
215493,11.76
65150,0.77
148875,9.99
85186,1.98
162999,460.00
188233,89.23
267981,1.00
196229,5.00
88400,1.00
272041,50.00
18940,0.03
265637,483.30
231030,5.95
107894,79.99
245406,139.50
39648,326.50
134449,40.00
1192,163.18
228760,9.99
263619,19.99
283441,1.00
263369,50.66
97787,17.50
29943,1.50
96951,6.14
197129,48.60
91782,1.00
66690,119.38
10365,12.00
111026,59.96
30082,14.95
235936,3.84
182785,1.00
57369,2.58
27057,8.00
188939,0.89
269486,110.00
233942,1.00
145327,8.99
152603,1.29
19782,155.00
261699,59.99
26926,0.76
166821,9.99
240584,186.24
102152,1.00
56113,4.99
197774,30.00
132810,29.99
266542,15.00
196961,365.57
5098,75.44
251553,262.00
64201,1.00
147068,6.60
247549,6.48
136284,23.06
3934,10.00
179080,2796.44
112738,1.98
273516,5.96
260894,55.35
122636,138.00
28312,0.76
195080,11.85
142246,117.79
20580,1.97
153742,1.18
111261,85.45
87529,64.99
153145,15.13
194087,7.46
27268,1.98
9682,12.00
19204,7.99
264279,1.96
266559,581.00
220116,1.00
107880,1035.00
254803,192.31
177983,0.99
241483,107.06
247261,6.96
109698,18.99
233832,3.77
209244,1.29
176381,1210.25
25653,493.25
103391,1.52
283386,2.99
208421,14.89
209717,3.59
60571,150.00
76812,0.76
75465,49.90
64443,1.78
69614,10.25
281704,298.13
195404,14.95
174054,6.44
209636,37.20
110704,24.99
177160,209.94
243534,19.40
3774,25.96
156232,72.64
260394,235.00
187413,211.58
70219,0.76
174301,57.01
109122,19.99
142626,393.89
25584,1.00
128409,2.99
260,210.38
280345,14.45
206802,20.00
157817,307.70
10782,31.99
187052,77.34
91163,59.40
59258,1.00
186990,47.85
167466,114.00
66567,15.99
191070,78.00
233861,4.49
117846,184.95
95095,0.79
164836,6.00
42938,10.00
168583,10.74
270821,14.00
160033,44.01
274307,130.12
2930,193.54
270911,9.99
242338,0.00
162598,68.58
42613,26.55
164821,1000.00
87809,9.99
251166,2.69
204801,52.00
252563,60.00
180620,15.00
73907,21.97
119389,55.90
150471,22.74
62153,0.00
69047,300.00
184800,12.31
98677,29.94
127078,69.95
220015,50.00
53326,300.00
89733,8.95
229905,2.00
119316,65.21
152625,100.00
6583,5.74
259262,9.32
133226,0.50
164504,45.00
271978,100.67
136761,1.51
179764,42.81
178107,17.65
68132,1.90
243599,11.50
122667,19.02
237260,40.00
43417,39.06
278773,138.80
275247,22.15
116567,94.00
265890,9.71
196874,5.00
217980,93.90
78076,91.87
66283,722.63
33500,7.60
160308,13.86
76915,11.27
59324,2015.66
36259,135.63
9758,77.90
19236,1.50
12215,91.00
177095,9.99
261113,0.12
267077,1.00
75976,11.85
89424,154.03
5058,267.10
247650,114.00
179654,1.00
53419,120.40
9481,35.97
145084,55.50
25694,28.00
219024,150.60
57733,0.12
282942,1.00
195850,1.23
73208,133.92
198403,360.59
154583,79.53
45260,81.12
139597,66.07
203565,4.65
28959,443.95
182055,17.30
150351,0.89
29435,1.00
48766,78.67
244128,19.95
79133,15.95
186673,3.95
268186,9.95
9779,114.99
174766,49.95
209836,235.95
211461,1.99
80153,205.95
122349,33.00
250768,56.86
270965,5.99
263363,10.00
110858,1.99
265172,32.15
89879,36.55
8477,1.00
274441,4.99
174366,3.78
208504,319.00
89575,22.72
83856,1.00
41961,7.27
145926,564.83
61395,24.00
136032,46.90
112610,39.11
73003,1.00
195669,39.95
220900,257.29
174218,213.39
198736,1.79
57414,112.51
277249,10.00
226628,19.99
46473,27.00
61715,14.66
111630,129.00
278784,28.52
258802,184.91
197571,0.76
175598,40.00
284617,26.68
37943,0.57
274139,4.49
261471,67.95
249023,1.00
243118,20.00
59892,10.38
116215,29.95
8153,20.00
257210,4.57
85728,10.99
245327,1.29
158054,7.99
2908,245.77
195329,111.50
105431,30.00
262790,7.83
37616,0.89
88858,1.00
154979,0.77
115846,2.69
39857,43.00
100287,1.29
65651,10.62
206692,31.90
81165,91.65
220042,1.46
260055,20.00
166196,2.00
248600,15.00
231956,62.00
23337,2.69
7737,9.99
236685,30.00
95234,7.44
159130,171.19
233720,65.00
206540,257.75
284941,78.69
163079,55.93
221023,1.00
232161,8.90
90172,245.00
112849,5.17
250593,504.90
147761,105.92
33282,30.32
285024,31.00
249628,32.04
211954,209.95
161110,1.00
212853,1.79
51112,1.98
175190,7.78
92667,151.10
260883,19.00
140783,3.85
110482,10.99
36060,7.99
270073,0.89
219107,140.50
243272,89.99
280335,17.39
190418,226.50
123275,113.05
71923,11.76
121571,12.60
283749,29.96
8174,4.00
126592,26.00
6121,2.11
272326,10.00
77710,1.00
148745,4.99
84149,111.50
209271,39.99
132688,9.99
249549,14.95
172085,42.85
171843,2.49
86839,904.00
265690,1.98
83241,42.81
9635,196.00
40780,5.00
28957,116.65
36367,5.68
208286,0.99
182468,8.98
175079,2.49
144681,31.09
35898,32.41
1406,12.00
182966,0.00
231151,33.00
143605,19.50
245066,25.67
12861,9.59
169514,173.25
214014,7.83
153513,3.59
225185,0.89
201412,11.98
149269,144.00
166291,116.00
118937,9.60
102469,8.00
255002,105.86
153728,250.60
166329,0.89
128687,29.95
30839,18.39
110547,1.98
13119,0.00
165388,8.99
236813,89.99
227858,54.99
50870,1.00
217177,250.70
268560,2.12
143206,110.28
63957,15.00
75475,0.77
277974,1.98
89302,23.00
222431,12.31
20350,374.83
33990,169.40
82679,154.00
45159,7.68
169531,21.91
31920,1.29
268031,0.77
52463,34.55
240859,98.00
178697,0.89
196756,3.79
126960,216.40
128729,98.00
67157,39.00
188091,12.90
214772,0.89
224367,500.00
109865,2.28
113818,1252.74
230012,29.24
282489,11.50
130433,13.35
51194,86.57
54002,1.94
263430,49.90
92122,8.35
55296,4.49
213823,163.39
88746,1.00
280061,21.40
5312,22.44
172414,149.43
120570,22.72
48620,18.80
269185,90.00
85522,140.00
50402,110.00
251419,192.20
62091,15.41
48253,109.49
75751,34.00
24846,45.69
154656,298.00
213264,21.00
28760,50.00
164549,15.95
38129,4.49
88247,59.93
90199,0.89
143657,115.00
117632,93.38
52659,144.00
222616,14.90
52157,4.49
230163,250.00
13705,0.74
29249,12.50
98491,8.98
56889,61.00
250518,0.99
190582,7.44
124892,12.57
265940,4.55
247099,194.00
174356,200.00
266560,1.98
256104,11.50
166768,7.70
11227,69.00
101313,126.00
55908,22.00
277643,89.99
240668,11.99
11654,15.00
276829,90.75
82246,1686.10
118200,14.30
283209,139.00
49191,549.00
191650,436.79
194985,561.91
37100,333.13
199107,324.59
271834,9.98
109070,53.90
54132,17.99
165496,1.00
140153,5.00
108409,6.00
258558,202.00
83614,281.47
176418,39.68
18871,4.71
18392,3.58
167640,189.77
185494,149.38
280622,20.00
193557,15.39
126379,45.51
274799,0.92
27945,7.57
179914,29.95
91156,1826.60
87979,578.95
25848,18.84
149630,194.96
91732,176.50
265794,195.22
110449,76.09
176104,1.00
256866,75.41
140591,1.98
51741,24.56
56761,14.99
66271,45.00
273331,1.00
232590,583.41
49035,106.41
27655,49.99
81732,10.62
215588,537.00
238387,680.91
65270,98.00
98476,1.79
242231,3.57
5722,3.85
199591,14.80
156036,12.25
242576,17.57
258987,1.98
282282,718.00
180998,4.99
121520,12.99
146307,120.75
64656,120.00
261196,134.80
117306,338.00
200138,2.69
142163,1186.98
187099,0.99
61733,15.95
144598,39.99
184039,1.79
187835,1.98
167236,149.00
92712,2.83
125547,0.76
151813,19.01
156266,79.98
81275,6.20
10684,15.96
249278,24.99
225541,1.00
211319,800.24
123271,5.00
73769,25.94
108571,9.82
122971,39.90
218651,6.65
25765,9.47
46777,3.23
129158,63.80
156450,81.52
52091,84.05
165959,1.00
121098,27.80
22,9.99
86401,105.77
184093,1.98
168751,99.91
275599,20.51
75408,51.80
217172,3.16
125240,1.00
131808,94.50
110070,1.79
138089,13.75
220566,90.00
173838,9.99
171779,1.98
147745,12.95
272541,9.12
195695,28.70
248809,136.00
265128,15.88
19993,196.28
35268,34.48
215107,1.78
243509,0.76
206685,25.89
143641,1.00
235250,40.00
70963,4.60
167172,23.93
258154,149.00
266789,20.67
42262,107.90
226025,20.00
15704,28.75
56336,1.98
59176,119.84
264234,0.00
78066,25.00
113087,487.00
120107,98.00
210048,11.75
182373,21.89
52171,56.92
126404,54.07
246691,27.25
90278,13.85
186937,1.00
198358,49.66
206691,38.99
45702,96.00
177144,0.76
162663,0.69
197692,12.87
231321,1.50
255637,1.00
57714,11.47
227368,69.99
219628,1.29
25668,20.00
162810,15.99
18267,49.00
60385,20.00
178299,8.99
163002,249.00
136840,18.42
149145,2.58
181331,12.99
30704,24.85
22652,150.00
201261,78.01
103497,78.04
158657,50.00
45409,20.00
176618,9.99
175031,395.00
63248,300.00
271730,14.00
257514,17.99
81339,50.00
57133,42.60
137363,1.29
271007,1.79
73668,0.99
244196,1.79
2944,80.00
233003,5.99
124172,7.47
64304,141.46
68653,404.83
3099,321.78
5758,426.00
213700,45.00
243065,207.20
98352,1.29
264787,27.88
101461,0.76
211357,4.54
18185,62.97
17999,37.00
60694,0.01
157361,243.10
155564,23.00
109971,400.00
32145,54.98
71661,245.22
46664,19.33
210177,77.80
284772,80.96
70117,7.43
129686,385.50
132773,67.50
147477,251.00
116922,12.99
152763,129.98
104282,1.98
272186,120.61
162771,3.59
177285,17.29
10979,11.27
197566,188.00
228786,7.58
221204,382.00
245163,245.16
41409,102.00
149320,14.63
151395,48.95
183363,144.53
170110,30.44
54360,11.79
159496,17.23
151498,1.00
214483,44.86
64534,72.26
254986,8.99
281304,106.55
45459,1.98
174271,65.00
282287,20.95
284258,52.00
24156,136.70
86408,89.95
48756,1.00
25926,200.00
144170,1.29
76763,2438.00
68492,104.51
277833,108.77
21218,2.28
24514,354.78
35856,928.48
3677,2.58
58499,39.29
90168,3.58
40162,7.50
205202,3.59
217897,14.90
259544,1.00
263940,41.05
273902,5.99
80569,2.20
65669,301.00
202789,165.28
232734,3.08
199550,65.75
134503,15.95
76811,34.00
174939,820.00
34020,902.71
57779,239.00
77586,22.84
284659,34.99
236301,19.99
57863,89.99
126471,1.51
15612,49.95
108816,7.80
72902,9.99
46156,19.95
182636,9.89
144853,1.00
82219,11.76
98713,200.00
280286,1.29
131633,13.00
157201,1.50
200870,0.77
39170,0.00
276928,42.81
112740,51.58
80918,25.38
235285,20.00
67883,41.68
53215,49.95
23691,754.83
247024,115.45
73837,18.40
261432,15.90
20977,0.89
21914,2.26
4345,8.93
203204,1.98
208478,1.98
62641,9.99
56250,28.55
178054,1.00
117807,4.93
96401,36.98
59239,14.85
170800,17.99
87693,50.90
120325,35.40
227991,786.20
8725,38.70
137342,120.00
197366,8.96
51557,12.10
2277,26.18
209625,2.69
175923,1.00
11721,812.36
117903,58.98
257,262.00
187885,991.86
43894,471.06
162885,7.61
43985,0.89
71159,12.00
7869,89.99
144049,558.01
195470,2820.05
192273,102.70
110819,1.49
50500,1.00
140586,10.00
20363,4.72
210404,0.89
211609,1730.30
235424,18.43
97671,15.00
111150,35.38
194334,2.49
88256,1451.30
246047,10.00
140432,150.00
36471,151.10
238737,22.14
145737,1.29
144177,25.00
231990,33.70
240742,58.50
108742,48.39
143521,17.99
127052,25.82
264823,1.00
89497,5.19
157578,11.35
104011,11.10
75964,29.12
203192,7.31
273386,10.99
126927,10.02
117009,7.98
150262,5.98
148978,0.89
52519,9.95
276325,29.99
78859,200.00
176097,12.07
156279,26.86
219780,240.00
2265,51.82
100483,872.97
12723,1276.00
267740,12.19
224699,1.00
124016,12.98
9847,47.85
86177,186.98
75672,24.99
144215,43.25
245420,4276.82
34234,1.00
134643,0.89
82160,82.98
258805,1.00
178566,613.91
12555,6.00
252505,1.00
199187,1.98
249319,2.27
76096,1.00
158156,14.59
270718,100.00
97597,8.98
234197,1.29
86232,28.90
78065,4.56
9560,15.00
224110,328.00
45336,267.92
226933,88.00
215959,25.41
284426,118.00
234402,14.90
184697,8.03
275770,5.64
243077,2.12
7889,30.76
147899,236.00
23512,2.37
34553,72.00
92080,1.00
99448,15.95
143481,24.00
115749,10.57
50908,28.90
274364,50.00
113375,3.56
217639,8.99
120580,29.99
259485,41.58
275584,0.89
11061,5.00
34820,22.76
37944,0.76
136811,8.24
121036,5.00
18229,1.29
114132,3.88
91599,1.98
265977,36.29
214024,54.95
153238,600.00
28707,69.99
133539,69.32
100848,41.36
39674,8.28
219463,107.00
143794,240.98
105048,11.95
251531,4.27
225733,15.00
32887,56.50
160564,73.40
228778,1.29
200303,189.90
121038,1.46
102679,1.49
209091,21.73
272386,15.95
28667,8.95
161623,33.00
96009,11.88
35573,1.00
82999,0.89
109286,101.58
105974,15.00
194565,0.77
117512,33.89
23628,27.00
261701,10.33
120754,10.50
87500,2.58
72556,1.00
222313,21.93
261664,6.76
31574,17.99
246470,3.59
110490,116.00
284094,15.75
92507,197.85
235531,27.32
142156,1.54
202769,20.38
154783,56.40
281558,44.77
260160,172.30
148677,1.00
57644,3.20
156090,285.60
184212,6.00
79487,10.90
103545,9.85
139026,57.20
263544,2046.20
45111,139.99
222908,42.14
213569,18.92
261399,15.00
76990,714.99
13892,1.00
231539,438.84
222155,50.00
274924,24.99
249119,6.28
282552,5.36
241470,18.16
203815,1.98
217117,238.46
259278,2.15
191030,0.89
269819,0.89
86630,5.88
185887,84.90
61469,11.50
80352,15.00
202557,85.00
14413,10.00
153019,835.00
214134,37.90
37113,38.13
217773,25.90
228698,1783.78
147061,137.00
170817,444.66
115248,20.00
18367,8.31
258743,99.96
88211,1.29
184884,167.82
168875,500.92
211262,0.99
28996,25.00
178578,1.84
74626,85.00
61018,418.00
139160,1.00
201821,11.50
209615,190.00
61545,4.49
17971,57.50
85936,383.48
145487,235.00
142670,0.45
165032,83.75
218411,5.37
232277,53.64
268191,1.79
134320,35.89
118870,41.98
79384,1.00
179205,50.00
103090,732.00
39424,0.89
57375,69.62
97999,169.87
141435,1.00
211292,2.49
131615,1.98
247229,735.00
99662,0.89
189946,19.99
164539,12.86
35706,0.76
25357,139.00
18806,4.95
280646,13.48
18017,79.03
273453,0.00
23529,0.00
149975,59.21
269370,37.00
81415,131.08
210498,1.98
199955,17.99
142661,1962.02
8171,2128.41
186115,28.40
140254,0.07
50458,36.37
75609,3.74
99884,290.00
148307,21.50
56284,29.99
281252,12.23
204753,6.70
65223,1.38
266864,3.79
255845,6.03
128020,219.99
115917,15.00
271916,548.00
67030,108.57
207210,90.57
83969,134.70
166419,513.08
135105,5.32
78492,1.00
102412,41.69
96575,31.48
202956,0.76
57663,16.25
283187,16.99
165393,78.84
183569,1.98
24436,19.75
213322,152.65
223681,62.33
9835,69.14
93600,8.99
75927,17.23
78777,89.99
172819,22.87
143194,10.00
220338,7.80
174347,7.70
110269,8.99
171238,0.89
230737,1.79
94051,0.76
148208,27.83
270458,32.52
257899,12.99
86995,8.36
210928,30.40
75619,59.70
164441,11.20
99546,605.48
250724,222.30
228055,39.00
238857,12.31
164214,122.16
273923,283.32
229390,0.76
46012,24.50
280480,99.00
137826,66.00
275986,144.84
209008,391.20
114366,33.30
103827,55.43
256399,1.00
55589,1.50
146377,16.00
211990,1.79
30790,572.72
217907,25.35
275722,11.99
32607,131.00
205304,9.49
213764,1.79
131751,1.98
89568,91.74
12400,1.00
273244,68.00
7837,7.00
246434,351.29
34835,1.98
157897,3.90
47158,44.99
125854,32.71
71922,106.40
39895,112.27
23073,69.90
254610,27.50
119129,5.99
162150,1.00
195459,61.90
151537,1.00
271537,2.99
62918,6.28
153988,121.00
70467,15.75
215583,5.67
219334,6.12
249399,50.00
257698,15.00
187817,99.99
52789,202.16
261526,10.00
257989,0.89
173174,50.20
37436,26.00
202673,2.69
216801,29.83
281658,8.92
150581,10.96
219285,96.00
54833,1.61
264066,21.23
150726,9.72
184396,120.85
245928,4.59
16668,96.75
217810,89.00
215905,39.99
162021,12.50
66285,10.00
205425,27.83
16090,35.50
135440,223.30
137568,32.53
94764,0.77
259036,40.88
174973,6.24
233977,7.68
139189,25.99
60947,53.89
38792,133.88
19752,42.99
32695,7.78
265112,1000.00
231477,12.99
206046,5.03
134326,160.75
141001,88.99
70706,0.99
119206,0.89
95391,3.93
93157,11.50
71158,39.99
226506,9.99
203872,9.95
212791,24.71
111752,8.99
21739,17.00
119589,9.99
153514,256.13
277708,2.94
188224,0.77
246702,15.00
41821,6.47
69082,1.79
257474,2.69
157593,0.89
159231,2.50
153144,1228.82
91101,30.40
163799,760.00
190099,5.36
86142,20.00
209344,58.00
40378,99.00
113330,1.00
76044,69.97
98868,22.26
159637,16.22
33325,32.01
230451,7.54
49070,1.00
253990,13.00
63228,1.98
30904,142.54
177404,90.00
280603,38.00
223712,10.00
221348,29.63
224600,59.80
169179,8.93
50527,50.40
37097,49.00
203747,45.90
267432,24.99
70879,16.47
83137,9.99
269337,1.00
118694,32.00
51558,2.69
9582,3.37
23461,8.66
156272,1.79
145193,23.99
138508,25.00
109678,1.79
151702,5.00
204056,5.75
144163,0.89
58576,91.95
178688,55.63
108320,9.03
88391,22.49
41186,8.20
200127,203.64
186041,71.57
34593,45.74
190779,4.49
36936,21.78
216024,50.00
237710,520.30
285293,40.78
238008,17.30
278971,45.85
137230,11.80
252000,0.00
23128,30.00
90624,15.00
15394,8.97
5536,65.00
129652,7.19
229904,170.00
11175,63.36
175768,121.79
22397,11.99
6398,33.00
252669,32.99
41796,1.93
100842,746.93
159724,99.00
194640,37.92
165742,3.74
63037,142.31
280217,25.95
67337,10.93
95491,89.50
201493,94.27
102298,19.95
9300,4.00
78471,10.07
223044,423.75
4387,43.70
86581,28.75
281815,9.98
258607,154.80
215334,1.00
53134,2.69
190898,2.15
20185,2.58
71277,346.71
52510,59.74
209107,1.85
131562,8.98
83484,57.00
266408,15.95
284354,10.09
115354,93.00
140597,31.99
8710,15.90
220263,279.41
87130,74.10
258319,1.98
234595,28.75
241223,0.89
75799,12.99
235524,98.80
103834,190.03
162031,2.00
7210,628.26
197872,88.04
209707,59.16
149189,128.62
175403,77.60
20123,1.00
42979,252.92
119178,50.95
74448,28.88
219874,39.99
253766,0.00
182179,25.00
214144,12.48
51139,10.59
225242,11.85
228375,1.00
226604,5.00
228171,4.99
90932,10.62
125080,4.49
198149,0.89
98289,4.00
86744,89.75
216056,50.00
36427,49.00
198487,71.96
182757,28.81
275295,29.90
145457,51.61
22081,48.76
104642,1.29
276831,2.99
253784,44.40
277350,1.98
222320,93.51
236835,207.75
158534,89.99
269936,230.64
183617,189.64
188925,29.85
165017,56.49
240878,1.99
34272,2.58
64125,12.10
115527,559.12
4069,10.74
15069,20.92
107099,19.95
234707,140.80
55144,29.90
132922,15.78
86873,138.73
202047,22.50
20300,0.74
154304,9.62
112593,375.49
1415,45.90
99672,3.49
237610,68.00
211535,0.76
111936,46.50
69128,155.00
236512,6.48
245053,3.00
226321,2.39
167227,7.22
107465,4.39
168702,0.76
270620,43.90
27297,0.89
35690,39.97
106695,89.00
179231,22.00
40768,1.51
204804,1.98
137016,10.73
28782,10.52
37608,0.95
86272,0.89
117520,79.21
66371,1.00
111518,3.87
31424,0.00
259104,39.96
209733,76.15
181990,2.51
4873,19.94
130079,13.49
263268,10.00
98873,75.00
228281,68.14
224109,187.96
103625,72.00
17334,32.80
68572,114.98
98066,1.98
153575,351.75
109660,183.46
176249,0.91
160288,26.00
204235,0.89
265453,402.80
282606,17.86
147409,116.00
181551,5.99
138311,118.98
221763,89.00
249468,1.00
168958,7.18
279500,1335.00
189407,30.02
26030,146.90
152721,514.93
267205,30.23
108400,7.95
176092,15.00
254560,103.19
162554,14.84
43126,99.60
7699,2.49
239985,10.00
209501,9.99
117691,1.00
4769,666.50
57170,39.99
147649,92.99
115542,8.99
173459,19.46
125784,1.00
170620,19.95
104817,178.98
84349,4.98
100106,274.68
154183,1.98
118023,175.02
215041,1.98
188669,253.85
283121,40.24
87724,158.00
58384,150.00
88403,11.64
127197,9.99
15892,63.00
57,97.00
184767,8.99
116122,19.08
237533,1.98
35987,18.00
1474,49.98
16780,48.78
161483,17.95
223696,40.00
212019,27.00
187649,32.74
144805,53.62
84188,57.70
263419,144.50
256732,8.93
61211,279.31
204047,39.00
256349,0.89
82814,270.84
222251,8.99
212229,14.35
210027,9.99
147728,389.00
8101,0.12
13905,0.79
283,120.99
84763,24.77
233317,1.98
224990,161.90
127444,39.90
33414,34.90
45289,20.00
241749,13.55
215261,16.72
135047,48.17
107942,175.10
32123,69.00
28622,193.38
223751,9.99
261039,48.00
246899,256.86
128436,239.40
44022,114.89
230394,23.27
247704,1.00
61229,5.90
148476,3.60
56482,50.00
134750,116.90
57721,20.00
21816,1.79
263406,8.99
205655,0.00
249402,32.46
229781,18.00
160262,101.90
81237,87.00
113789,49.00
147020,3790.39
153715,1.00
278283,74.28
96837,22.74
109683,28.55
263164,25.00
265951,13.99
161188,196.01
166098,1.00
202847,710.23
1364,144.00
228483,16.98
244401,9.99
66900,144.00
12497,134.70
148443,240.00
172660,35.97
5865,2.18
260060,15.15
55045,350.00
144834,11.27
125980,69.56
7302,21.00
123418,5.49
195509,227.25
138446,238.00
147920,28.75
1062,32.12
61320,1.98
198955,39.99
99036,14.76
97979,22.50
283755,53.89
19054,115.00
48046,2.70
69062,3.52
40463,16.99
106260,37.00
193111,241.59
241160,89.90
238705,24.00
36172,10.62
134842,69.95
284098,29.10
25152,172.98
159892,39.00
3762,0.01
240851,5.46
240225,3.10
86021,15.00
188629,59.25
267528,2.69
154532,61.86
63448,11.50
91284,60.00
270144,54.95
252204,416.40
90273,1.00
235759,9.37
152157,1.00
66934,119.42
149911,140.95
46895,5.99
53473,41.97
194414,52.80
200679,15.00
149150,1.00
107551,469.16
219485,108.80
88674,66.70
213862,120.40
91063,27.79
126161,1.00
267768,9.99
120646,7.00
202986,14.99
174493,9.39
196290,30.95
33498,11.85
216670,54.90
230306,28.00
107201,114.95
156248,37.84
145867,39.00
272297,14.29
127005,12.99
275243,100.00
113675,95.97
185993,59.90
10728,12.99
137941,1.00
90311,1.00
110206,9.99
39508,0.89
171014,94.50
21145,2.68
250941,50.00
132757,6.30
141618,79.00
155874,9.00
199058,986.33
41483,8.52
220167,7.56
261987,8.29
135826,5.99
52626,24.94
216432,35.97
181241,4.95
112880,6.00
100027,4.86
148616,1.29
39284,85.25
91084,1.00
29467,54.48
274791,78.85
159903,1.00
211163,799.00
162623,40.28
112032,20.06
247237,701.00
131651,28.05
1333,1.98
244428,1.00
72290,14.20
36290,12.95
119474,94.30
134169,2.32
99778,0.78
118515,24.00
163739,10.26
10481,262.84
140942,9.52
258573,29.99
225770,0.76
51360,117.99
202849,3.60
243952,1.18
101648,35.00
116805,1.98
214393,149.95
239004,0.00
116723,1.98
116910,36.78
81169,2.99
75871,9.99
190869,107.56
157792,48.00
96572,39.99
97778,1.00
207761,1.00
64879,60.50
44227,101.75
3595,9.80
26871,34.00
32231,76.04
18233,19.99
191915,0.77
113387,711.00
260786,70.65
101999,264.48
25296,249.90
122077,538.99
174048,186.62
155807,0.00
22882,8.98
218123,90.00
235036,34.90
182971,37.83
144956,2.29
72135,20.64
73881,0.89
110953,72.47
86287,15.21
5509,9.99
103911,1.00
97563,11.37
235603,64.81
94828,842.12
102300,148.00
280341,160.70
193852,62.64
274083,7.68
12725,1.50
245748,1.00
77553,51.48
28968,24.00
11688,12.00
55951,112.90
191643,11.50
239440,22.50
190549,45.85
266230,252.25
271244,31.90
147681,39.92
238339,406.50
273025,4.49
17323,1.00
133203,5.00
124290,29.99
61391,123.89
250009,10.62
170825,113.60
103772,50.00
270376,10.65
493,133.06
99470,11.75
129387,2.99
220720,18.45
177868,0.00
92612,18.16
169101,100.92
166299,1.00
125608,4.38
69876,39.10
27662,330.40
31055,0.78
50124,22.80
13176,12.00
95606,24.95
73006,2.68
78175,76.65
254242,9.90
97132,12.80
248700,5.00
282692,5.85
133319,57.97
36496,25.00
204313,50.00
43967,0.04
273584,0.77
247263,27.00
146545,356.83
166688,59.95
180021,42.00
90200,0.77
1510,69.00
165155,334.96
9077,5.45
260018,99.00
196363,93.65
141587,1.00
244739,4.62
223986,23.89
270732,11.50
209912,175.00
280739,40.00
80078,20.00
213618,1.29
158695,10.93
210712,42.85
51694,4.99
207890,156.40
251148,48.78
227781,0.89
16450,12.30
67996,51.22
94246,254.88
80134,799.00
257883,9.12
91421,1.98
17048,31.82
100902,296.90
42279,12.40
50902,1.98
236788,68.45
5676,80.35
82488,152.00
170402,29.99
130767,36.57
176119,69.99
128367,457.50
106104,0.89
82915,10.00
12076,0.80
6023,138.00
119403,233.51
238424,21.96
147613,127.18
220584,17.28
279168,126.00
121312,29.72
146365,9.99
6022,66.95
223885,24.90
182773,8.94
211687,1.79
273505,1.00
260426,37.92
195271,56.10
107464,0.79
269190,98.20
156727,449.00
82739,29.90
135456,72.30
130042,11.36
104779,22.72
58276,55.62
240146,24.23
232813,8.00
235718,21.30
243018,17.06
259434,164.76
153063,17.75
68618,2065.25
239915,4.49
220813,24.99
1873,88.00
231168,45.00
215356,1.72
204423,11.99
158704,48.87
272406,26.20
169497,431.97
32089,3.79
167643,9.99
58648,8.90
13648,30.00
49443,201.04
132146,0.00
22576,36.00
256156,3.85
105851,1.98
149557,81.33
176715,175.00
3998,0.01
150185,15.00
47803,3.91
196859,212.46
148627,0.76
227875,1.60
244756,74.99
148536,0.76
43541,1.79
53959,74.18
153762,0.76
167112,18.84
156416,96.00
17886,40.00
13159,18.80
69015,0.89
88098,300.00
236231,0.89
182668,1.00
225786,15.00
47887,244.29
161914,44.95
278691,1.98
251167,131.13
69864,1.78
102484,327.59
177162,1.57
241443,69.96
258548,2183.44
219775,8.99
250289,19.00
189915,2615.25
70153,1.00
224844,15.00
43346,169.98
251686,2.50
154127,3.25
83636,0.00
34994,16.00
263316,4.47
271480,1.00
56811,2.93
89268,0.75
